date,material,quantity_used,rainfall_mm
2024-04-16 00:00:00,Cement,1599.0,3.3822144351745997
2024-04-17 00:00:00,Cement,1595.0,9.849218960740249
2024-04-18 00:00:00,Cement,1521.0,0.9928625047057693
2024-04-19 00:00:00,Cement,1625.0,5.158224261301337
2024-04-20 00:00:00,Cement,832.0,0.18027339295386802
2024-04-21 00:00:00,Cement,789.0,0.8855501172601454
2024-04-22 00:00:00,Cement,1496.0,7.254663695998981
2024-04-23 00:00:00,Cement,1544.0,6.631905879040545
2024-04-24 00:00:00,Cement,1588.0,0.6337598315720672
2024-04-25 00:00:00,Cement,1671.0,1.5190714420706075
2024-04-26 00:00:00,Cement,1525.0,6.482486563836717
2024-04-27 00:00:00,Cement,852.0,8.198733600658265
2024-04-28 00:00:00,Cement,0.0,0.8594033173677729
2024-04-29 00:00:00,Cement,1576.0,6.2903116614807155
2024-04-30 00:00:00,Cement,1550.0,7.139685509296058
2024-05-01 00:00:00,Cement,1547.0,6.828469976962977
2024-05-02 00:00:00,Cement,1651.0,5.69898422930393
2024-05-03 00:00:00,Cement,1590.0,0.33043677857672815
2024-05-04 00:00:00,Cement,805.0,1.7324112004591452
2024-05-05 00:00:00,Cement,743.0,1.4922981669197044
2024-05-06 00:00:00,Cement,1559.0,5.622662921105784
2024-05-07 00:00:00,Cement,1545.0,5.899962057973498
2024-05-08 00:00:00,Cement,1523.0,9.424118665216858
2024-05-09 00:00:00,Cement,1524.0,8.763713871368669
2024-05-10 00:00:00,Cement,0.0,2.9848571549421443
2024-05-11 00:00:00,Cement,679.0,9.349782056485171
2024-05-12 00:00:00,Cement,786.0,7.795093492970183
2024-05-13 00:00:00,Cement,1501.0,5.500731799300489
2024-05-14 00:00:00,Cement,1592.0,7.6834182464184195
2024-05-15 00:00:00,Cement,1476.0,7.474248587383382
2024-05-16 00:00:00,Cement,1606.0,9.95894174385674
2024-05-17 00:00:00,Cement,1582.0,3.584315255363059
2024-05-18 00:00:00,Cement,668.0,9.692503667710902
2024-05-19 00:00:00,Cement,755.0,9.393853731666997
2024-05-20 00:00:00,Cement,1498.0,6.321040639796747
2024-05-21 00:00:00,Cement,1512.0,4.42406500088082
2024-05-22 00:00:00,Cement,1509.0,9.809831040893522
2024-05-23 00:00:00,Cement,1556.0,3.2197338045692026
2024-05-24 00:00:00,Cement,1605.0,3.8629880702851893
2024-05-25 00:00:00,Cement,786.0,3.7888759491704715
2024-05-26 00:00:00,Cement,665.0,8.073026546909514
2024-05-27 00:00:00,Cement,1594.0,8.832807871313452
2024-05-28 00:00:00,Cement,1553.0,8.945050643551086
2024-05-29 00:00:00,Cement,1372.0,8.819252834519425
2024-05-30 00:00:00,Cement,1460.0,0.5781136278692456
2024-05-31 00:00:00,Cement,1527.0,8.768071816087389
2024-06-01 00:00:00,Cement,751.0,2.160604573306224
2024-06-02 00:00:00,Cement,0.0,6.476477668805169
2024-06-03 00:00:00,Cement,0.0,6.5614951090189795
2024-06-04 00:00:00,Cement,1522.0,3.1437315964514525
2024-06-05 00:00:00,Cement,1428.0,7.117947533063267
2024-06-06 00:00:00,Cement,1452.0,5.63480715351398
2024-06-07 00:00:00,Cement,1453.0,6.353495786384417
2024-06-08 00:00:00,Cement,688.0,9.130327828822821
2024-06-09 00:00:00,Cement,763.0,5.895442803432958
2024-06-10 00:00:00,Cement,1502.0,7.318210936058934
2024-06-11 00:00:00,Cement,1394.0,6.710065387135033
2024-06-12 00:00:00,Cement,1443.0,2.727970315567153
2024-06-13 00:00:00,Cement,1451.0,0.9535201488714462
2024-06-14 00:00:00,Cement,1431.0,6.999762114826858
2024-06-15 00:00:00,Cement,809.0,4.221491086648532
2024-06-16 00:00:00,Cement,808.0,3.676364317584878
2024-06-17 00:00:00,Cement,0.0,6.121657531601128
2024-06-18 00:00:00,Cement,1521.0,1.7242352687934814
2024-06-19 00:00:00,Cement,1499.0,2.0083668876035854
2024-06-20 00:00:00,Cement,1399.0,7.573474699783049
2024-06-21 00:00:00,Cement,1452.0,7.020569538693271
2024-06-22 00:00:00,Cement,736.0,9.215281418337323
2024-06-23 00:00:00,Cement,658.0,3.4184853479582578
2024-06-24 00:00:00,Cement,1420.0,8.92758682231696
2024-06-25 00:00:00,Cement,1540.0,9.681010437167647
2024-06-26 00:00:00,Cement,1453.0,3.6970744980839743
2024-06-27 00:00:00,Cement,1398.0,8.55215639947173
2024-06-28 00:00:00,Cement,0.0,5.943038146479331
2024-06-29 00:00:00,Cement,736.0,3.4996481896924694
2024-06-30 00:00:00,Cement,654.0,6.651418133476365
2024-07-01 00:00:00,Cement,0.0,3.5069685472557754
2024-07-02 00:00:00,Cement,0.0,2.8884355642302184
2024-07-03 00:00:00,Cement,1394.0,7.47702678622845
2024-07-04 00:00:00,Cement,1439.0,0.8838534650204666
2024-07-05 00:00:00,Cement,1480.0,5.208555693899632
2024-07-06 00:00:00,Cement,617.0,7.641645439773744
2024-07-07 00:00:00,Cement,0.0,7.832244188564854
2024-07-08 00:00:00,Cement,0.0,5.0163482471500025
2024-07-09 00:00:00,Cement,1391.0,8.500558221555746
2024-07-10 00:00:00,Cement,0.0,0.13451069499700652
2024-07-11 00:00:00,Cement,1397.0,8.260633432490868
2024-07-12 00:00:00,Cement,1434.0,8.324773926048822
2024-07-13 00:00:00,Cement,659.0,2.1608935816613615
2024-07-14 00:00:00,Cement,707.0,0.4523136145228557
2024-07-15 00:00:00,Cement,1389.0,6.168088423640588
2024-07-16 00:00:00,Cement,1439.0,3.84705206531328
2024-07-17 00:00:00,Cement,1418.0,1.0196206092444282
2024-07-18 00:00:00,Cement,1435.0,0.48660778437156105
2024-07-19 00:00:00,Cement,1398.0,4.080270919943814
2024-07-20 00:00:00,Cement,638.0,9.101778034213124
2024-07-21 00:00:00,Cement,692.0,4.997643134552071
2024-07-22 00:00:00,Cement,1403.0,2.1156173258841147
2024-07-23 00:00:00,Cement,1391.0,8.74030795691113
2024-07-24 00:00:00,Cement,1388.0,7.915770569178138
2024-07-25 00:00:00,Cement,1463.0,0.013303660745508372
2024-07-26 00:00:00,Cement,1412.0,7.456898116134379
2024-07-27 00:00:00,Cement,746.0,2.591218414336758
2024-07-28 00:00:00,Cement,699.0,7.622047874593608
2024-07-29 00:00:00,Cement,1395.0,9.250286663673105
2024-07-30 00:00:00,Cement,1386.0,0.7677397462968683
2024-07-31 00:00:00,Cement,0.0,0.5091535189432517
2024-08-01 00:00:00,Cement,1404.0,2.187970054741981
2024-08-02 00:00:00,Cement,1368.0,0.7556278568973984
2024-08-03 00:00:00,Cement,747.0,7.003623391919188
2024-08-04 00:00:00,Cement,0.0,9.732870111370573
2024-08-05 00:00:00,Cement,1359.0,4.692470486837656
2024-08-06 00:00:00,Cement,1407.0,5.222650166894849
2024-08-07 00:00:00,Cement,1352.0,8.02712482517708
2024-08-08 00:00:00,Cement,1278.0,8.124430850534985
2024-08-09 00:00:00,Cement,1355.0,5.319488779225733
2024-08-10 00:00:00,Cement,686.0,4.29481750680559
2024-08-11 00:00:00,Cement,677.0,3.852201391418447
2024-08-12 00:00:00,Cement,1372.0,2.9370895186419563
2024-08-13 00:00:00,Cement,1295.0,8.004949036219365
2024-08-14 00:00:00,Cement,1362.0,8.586258552876892
2024-08-15 00:00:00,Cement,0.0,6.2318261207720855
2024-08-16 00:00:00,Cement,1380.0,3.9076951341957256
2024-08-17 00:00:00,Cement,655.0,2.7529155474080835
2024-08-18 00:00:00,Cement,597.0,7.9220959848586325
2024-08-19 00:00:00,Cement,1305.0,9.096203886767512
2024-08-20 00:00:00,Cement,1380.0,1.152905458417971
2024-08-21 00:00:00,Cement,0.0,9.246181196834812
2024-08-22 00:00:00,Cement,1286.0,9.587924387063293
2024-08-23 00:00:00,Cement,1329.0,2.6401621321796895
2024-08-24 00:00:00,Cement,691.0,8.847656835333202
2024-08-25 00:00:00,Cement,717.0,0.036794585298526306
2024-08-26 00:00:00,Cement,1329.0,3.377317031938949
2024-08-27 00:00:00,Cement,0.0,3.8828638510342106
2024-08-28 00:00:00,Cement,1301.0,4.550317667889349
2024-08-29 00:00:00,Cement,0.0,4.19071536530811
2024-08-30 00:00:00,Cement,1353.0,3.4218610852165767
2024-08-31 00:00:00,Cement,596.0,1.846245762695109
2024-09-01 00:00:00,Cement,601.0,3.555681401103923
2024-09-02 00:00:00,Cement,1253.0,4.353994127988404
2024-09-03 00:00:00,Cement,0.0,8.47214264024629
2024-09-04 00:00:00,Cement,1358.0,9.887837821974557
2024-09-05 00:00:00,Cement,1284.0,8.041937227978927
2024-09-06 00:00:00,Cement,1433.0,2.2096027338420354
2024-09-07 00:00:00,Cement,644.0,3.0119562641865993
2024-09-08 00:00:00,Cement,642.0,6.306594453094322
2024-09-09 00:00:00,Cement,1276.0,8.202689414533616
2024-09-10 00:00:00,Cement,1334.0,2.4991512980855015
2024-09-11 00:00:00,Cement,1204.0,8.406785740672222
2024-09-12 00:00:00,Cement,1280.0,8.418625803852066
2024-09-13 00:00:00,Cement,1321.0,9.670393749029106
2024-09-14 00:00:00,Cement,578.0,1.6303245699808988
2024-09-15 00:00:00,Cement,556.0,9.073313732965566
2024-09-16 00:00:00,Cement,1292.0,9.095858168388439
2024-09-17 00:00:00,Cement,1314.0,8.60168197717284
2024-09-18 00:00:00,Cement,1286.0,4.740538394016417
2024-09-19 00:00:00,Cement,1345.0,1.387592151128052
2024-09-20 00:00:00,Cement,1197.0,2.7632938156484963
2024-09-21 00:00:00,Cement,601.0,2.8270672108464567
2024-09-22 00:00:00,Cement,677.0,3.239207887878919
2024-09-23 00:00:00,Cement,1350.0,0.299843034623829
2024-09-24 00:00:00,Cement,1305.0,2.953269217539387
2024-09-25 00:00:00,Cement,1232.0,9.092036439103268
2024-09-26 00:00:00,Cement,1308.0,3.418903305676033
2024-09-27 00:00:00,Cement,1385.0,1.0664859542683314
2024-09-28 00:00:00,Cement,685.0,9.246413944177899
2024-09-29 00:00:00,Cement,545.0,5.466630363634206
2024-09-30 00:00:00,Cement,1312.0,4.102173295049561
2024-10-01 00:00:00,Cement,947.0,140.67305617366014
2024-10-02 00:00:00,Cement,1133.0,58.38585268402669
2024-10-03 00:00:00,Cement,1008.0,125.00584074713211
2024-10-04 00:00:00,Cement,990.0,106.05107955592908
2024-10-05 00:00:00,Cement,221.0,132.1043388379483
2024-10-06 00:00:00,Cement,381.0,120.56737478507698
2024-10-07 00:00:00,Cement,1050.0,107.84262485043817
2024-10-08 00:00:00,Cement,1011.0,119.2993005166573
2024-10-09 00:00:00,Cement,999.0,73.73904773368616
2024-10-10 00:00:00,Cement,1021.0,132.25229552288928
2024-10-11 00:00:00,Cement,943.0,147.39093849955725
2024-10-12 00:00:00,Cement,381.0,93.08432985101896
2024-10-13 00:00:00,Cement,452.0,72.13517761612985
2024-10-14 00:00:00,Cement,1031.0,112.19442598321262
2024-10-15 00:00:00,Cement,1121.0,59.40579737911339
2024-10-16 00:00:00,Cement,971.0,146.20003844419125
2024-10-17 00:00:00,Cement,932.0,146.72261403035668
2024-10-18 00:00:00,Cement,851.0,141.25784422720244
2024-10-19 00:00:00,Cement,411.0,88.75941039093237
2024-10-20 00:00:00,Cement,283.0,143.2148387559704
2024-10-21 00:00:00,Cement,1065.0,68.38987860031357
2024-10-22 00:00:00,Cement,1057.0,106.00263184133775
2024-10-23 00:00:00,Cement,1045.0,123.98558061216805
2024-10-24 00:00:00,Cement,923.0,127.9394747836703
2024-10-25 00:00:00,Cement,1112.0,97.71144852349148
2024-10-26 00:00:00,Cement,374.0,70.36912107773276
2024-10-27 00:00:00,Cement,396.0,99.0224640958576
2024-10-28 00:00:00,Cement,1057.0,98.76999934539553
2024-10-29 00:00:00,Cement,1087.0,91.68999345574838
2024-10-30 00:00:00,Cement,1107.0,76.74830561130392
2024-10-31 00:00:00,Cement,1097.0,103.94806198975357
2024-11-01 00:00:00,Cement,1145.0,55.33150547976137
2024-11-02 00:00:00,Cement,426.0,68.593853255125
2024-11-03 00:00:00,Cement,0.0,114.00633080196401
2024-11-04 00:00:00,Cement,1156.0,70.5977160730813
2024-11-05 00:00:00,Cement,0.0,93.53635961659668
2024-11-06 00:00:00,Cement,1072.0,140.64503348388598
2024-11-07 00:00:00,Cement,996.0,147.2118908831181
2024-11-08 00:00:00,Cement,1123.0,102.07801940937979
2024-11-09 00:00:00,Cement,352.0,124.54114632248059
2024-11-10 00:00:00,Cement,535.0,74.98028873335272
2024-11-11 00:00:00,Cement,1114.0,99.08928474632285
2024-11-12 00:00:00,Cement,1157.0,100.59442021015784
2024-11-13 00:00:00,Cement,1322.0,53.767657470730455
2024-11-14 00:00:00,Cement,1039.0,134.80932422660226
2024-11-15 00:00:00,Cement,1186.0,89.57835462232654
2024-11-16 00:00:00,Cement,336.0,146.277418421646
2024-11-17 00:00:00,Cement,329.0,145.7671920518798
2024-11-18 00:00:00,Cement,1333.0,54.92869238759086
2024-11-19 00:00:00,Cement,1301.0,58.47595543532165
2024-11-20 00:00:00,Cement,1118.0,107.40354619237007
2024-11-21 00:00:00,Cement,0.0,125.47327435899612
2024-11-22 00:00:00,Cement,1278.0,61.95239435133969
2024-11-23 00:00:00,Cement,520.0,99.14637031939117
2024-11-24 00:00:00,Cement,617.0,55.444691647439804
2024-11-25 00:00:00,Cement,1270.0,98.6161041722079
2024-11-26 00:00:00,Cement,1166.0,106.06340052978707
2024-11-27 00:00:00,Cement,0.0,50.03237717748489
2024-11-28 00:00:00,Cement,1217.0,96.86563821907268
2024-11-29 00:00:00,Cement,1139.0,121.75996696685458
2024-11-30 00:00:00,Cement,648.0,59.203055293519235
2024-12-01 00:00:00,Cement,366.0,137.22796348778718
2024-12-02 00:00:00,Cement,1165.0,118.49989139753585
2024-12-03 00:00:00,Cement,1057.0,146.50955756095692
2024-12-04 00:00:00,Cement,1373.0,52.153787781731
2024-12-05 00:00:00,Cement,1355.0,79.49823907887426
2024-12-06 00:00:00,Cement,1218.0,106.49092191875283
2024-12-07 00:00:00,Cement,637.0,62.39984292424976
2024-12-08 00:00:00,Cement,479.0,83.53094031557922
2024-12-09 00:00:00,Cement,1344.0,65.81481659940546
2024-12-10 00:00:00,Cement,1219.0,136.609033758766
2024-12-11 00:00:00,Cement,1278.0,103.18368564745776
2024-12-12 00:00:00,Cement,0.0,71.33598875383367
2024-12-13 00:00:00,Cement,1307.0,95.390341580287
2024-12-14 00:00:00,Cement,249.0,149.32137179030443
2024-12-15 00:00:00,Cement,394.0,106.02358034340693
2024-12-16 00:00:00,Cement,0.0,144.9991008363425
2024-12-17 00:00:00,Cement,1238.0,128.22105129733518
2024-12-18 00:00:00,Cement,1146.0,132.25113606610705
2024-12-19 00:00:00,Cement,1500.0,63.916581522291736
2024-12-20 00:00:00,Cement,1411.0,68.22125736319857
2024-12-21 00:00:00,Cement,555.0,90.74671999406101
2024-12-22 00:00:00,Cement,0.0,76.80815580928727
2024-12-23 00:00:00,Cement,1232.0,141.39431720117005
2024-12-24 00:00:00,Cement,1224.0,124.10392692452801
2024-12-25 00:00:00,Cement,1465.0,63.90317788690173
2024-12-26 00:00:00,Cement,1410.0,100.67073303543062
2024-12-27 00:00:00,Cement,1308.0,124.5734848915885
2024-12-28 00:00:00,Cement,0.0,139.50656586696738
2024-12-29 00:00:00,Cement,468.0,145.68907514980498
2024-12-30 00:00:00,Cement,1539.0,60.86281014537231
2024-12-31 00:00:00,Cement,1408.0,82.7050975715224
2023-01-01 00:00:00,Steel Rebar,260.0,5.2644037333355564
2023-01-02 00:00:00,Steel Rebar,507.0,0.16871061448913371
2023-01-03 00:00:00,Steel Rebar,531.0,4.51426486082288
2023-01-04 00:00:00,Steel Rebar,480.0,6.226387573342775
2023-01-05 00:00:00,Steel Rebar,498.0,4.888066275776949
2023-01-06 00:00:00,Steel Rebar,0.0,2.090215311698268
2023-01-07 00:00:00,Steel Rebar,0.0,1.1067991461191684
2023-01-08 00:00:00,Steel Rebar,224.0,4.017806918605872
2023-01-09 00:00:00,Steel Rebar,510.0,1.345428605464205
2023-01-10 00:00:00,Steel Rebar,476.0,8.998668240766568
2023-01-11 00:00:00,Steel Rebar,476.0,1.5275797938252023
2023-01-12 00:00:00,Steel Rebar,489.0,7.732143869218731
2023-01-13 00:00:00,Steel Rebar,536.0,7.815504382433379
2023-01-14 00:00:00,Steel Rebar,293.0,0.4357573462967801
2023-01-15 00:00:00,Steel Rebar,356.0,1.837596048750909
2023-01-16 00:00:00,Steel Rebar,574.0,0.9160955880702515
2023-01-17 00:00:00,Steel Rebar,0.0,7.38865212709192
2023-01-18 00:00:00,Steel Rebar,537.0,3.4774308522940487
2023-01-19 00:00:00,Steel Rebar,537.0,8.71583973934331
2023-01-20 00:00:00,Steel Rebar,550.0,3.757711615720009
2023-01-21 00:00:00,Steel Rebar,271.0,6.363951078099836
2023-01-22 00:00:00,Steel Rebar,241.0,3.7024581067066773
2023-01-23 00:00:00,Steel Rebar,567.0,4.077657444982529
2023-01-24 00:00:00,Steel Rebar,516.0,2.818643276359476
2023-01-25 00:00:00,Steel Rebar,530.0,1.4273025616202095
2023-01-26 00:00:00,Steel Rebar,557.0,9.611893537990895
2023-01-27 00:00:00,Steel Rebar,587.0,5.6337165601814165
2023-01-28 00:00:00,Steel Rebar,289.0,0.13599030681108348
2023-01-29 00:00:00,Steel Rebar,314.0,7.0315492535006054
2023-01-30 00:00:00,Steel Rebar,559.0,4.540002909706214
2023-01-31 00:00:00,Steel Rebar,621.0,3.805062044504349
2023-02-01 00:00:00,Steel Rebar,624.0,4.449420493584074
2023-02-02 00:00:00,Steel Rebar,558.0,4.831392490833127
2023-02-03 00:00:00,Steel Rebar,0.0,3.867767610442775
2023-02-04 00:00:00,Steel Rebar,326.0,0.7915132924121304
2023-02-05 00:00:00,Steel Rebar,300.0,1.2831532035729343
2023-02-06 00:00:00,Steel Rebar,625.0,3.3924014496994226
2023-02-07 00:00:00,Steel Rebar,630.0,5.19834729407302
2023-02-08 00:00:00,Steel Rebar,616.0,0.0836624633109817
2023-02-09 00:00:00,Steel Rebar,593.0,1.5611997529672261
2023-02-10 00:00:00,Steel Rebar,613.0,8.544116255523331
2023-02-11 00:00:00,Steel Rebar,319.0,3.010730228065903
2023-02-12 00:00:00,Steel Rebar,352.0,0.5394309574257938
2023-02-13 00:00:00,Steel Rebar,0.0,3.8669566029284264
2023-02-14 00:00:00,Steel Rebar,656.0,7.185840487846326
2023-02-15 00:00:00,Steel Rebar,614.0,8.271962553058705
2023-02-16 00:00:00,Steel Rebar,0.0,5.7400216659376335
2023-02-17 00:00:00,Steel Rebar,604.0,5.209438636383801
2023-02-18 00:00:00,Steel Rebar,359.0,4.3422563518673165
2023-02-19 00:00:00,Steel Rebar,267.0,6.042528005448858
2023-02-20 00:00:00,Steel Rebar,617.0,9.341519609730632
2023-02-21 00:00:00,Steel Rebar,628.0,2.042295506368693
2023-02-22 00:00:00,Steel Rebar,635.0,0.029513920861142795
2023-02-23 00:00:00,Steel Rebar,678.0,7.714995936781809
2023-02-24 00:00:00,Steel Rebar,668.0,3.0958720869782796
2023-02-25 00:00:00,Steel Rebar,281.0,6.640816933702364
2023-02-26 00:00:00,Steel Rebar,283.0,4.472195667391472
2023-02-27 00:00:00,Steel Rebar,616.0,2.4949239823111546
2023-02-28 00:00:00,Steel Rebar,0.0,8.703777062598732
2023-03-01 00:00:00,Steel Rebar,0.0,7.190117716403016
2023-03-02 00:00:00,Steel Rebar,0.0,2.53607054190665
2023-03-03 00:00:00,Steel Rebar,645.0,6.432447780628713
2023-03-04 00:00:00,Steel Rebar,278.0,8.731751366998822
2023-03-05 00:00:00,Steel Rebar,0.0,1.8418397480137416
2023-03-06 00:00:00,Steel Rebar,0.0,7.834144172851545
2023-03-07 00:00:00,Steel Rebar,620.0,4.96738120392198
2023-03-08 00:00:00,Steel Rebar,650.0,5.181946145103727
2023-03-09 00:00:00,Steel Rebar,690.0,6.406618700290721
2023-03-10 00:00:00,Steel Rebar,678.0,6.618528507522922
2023-03-11 00:00:00,Steel Rebar,0.0,1.9705436953632616
2023-03-12 00:00:00,Steel Rebar,309.0,7.555006614697728
2023-03-13 00:00:00,Steel Rebar,710.0,2.540115847540757
2023-03-14 00:00:00,Steel Rebar,633.0,4.9960656478213625
2023-03-15 00:00:00,Steel Rebar,692.0,1.8106672420129
2023-03-16 00:00:00,Steel Rebar,720.0,4.684233428362234
2023-03-17 00:00:00,Steel Rebar,667.0,9.51403368013501
2023-03-18 00:00:00,Steel Rebar,369.0,6.700392038053914
2023-03-19 00:00:00,Steel Rebar,317.0,5.893566482335631
2023-03-20 00:00:00,Steel Rebar,761.0,0.2025360777817231
2023-03-21 00:00:00,Steel Rebar,673.0,4.221841130373834
2023-03-22 00:00:00,Steel Rebar,683.0,7.756036305949666
2023-03-23 00:00:00,Steel Rebar,691.0,3.5566177865820814
2023-03-24 00:00:00,Steel Rebar,671.0,9.299460041200287
2023-03-25 00:00:00,Steel Rebar,361.0,0.7922899350155199
2023-03-26 00:00:00,Steel Rebar,261.0,9.520457042712332
2023-03-27 00:00:00,Steel Rebar,0.0,2.9116367195756885
2023-03-28 00:00:00,Steel Rebar,686.0,4.394919025720963
2023-03-29 00:00:00,Steel Rebar,729.0,1.185403665361825
2023-03-30 00:00:00,Steel Rebar,764.0,4.786261474370442
2023-03-31 00:00:00,Steel Rebar,640.0,8.835817619628994
2023-04-01 00:00:00,Steel Rebar,319.0,4.363272889210879
2023-04-02 00:00:00,Steel Rebar,302.0,5.041042782652143
2023-04-03 00:00:00,Steel Rebar,714.0,7.752393529086866
2023-04-04 00:00:00,Steel Rebar,727.0,1.2986962987592598
2023-04-05 00:00:00,Steel Rebar,772.0,7.929948627187894
2023-04-06 00:00:00,Steel Rebar,790.0,0.5686980010208742
2023-04-07 00:00:00,Steel Rebar,669.0,9.804859283241957
2023-04-08 00:00:00,Steel Rebar,373.0,1.615978071415748
2023-04-09 00:00:00,Steel Rebar,370.0,4.567346454323548
2023-04-10 00:00:00,Steel Rebar,689.0,2.289667456448564
2023-04-11 00:00:00,Steel Rebar,721.0,9.231738649542205
2023-04-12 00:00:00,Steel Rebar,679.0,4.933772893188647
2023-04-13 00:00:00,Steel Rebar,691.0,5.601627949606596
2023-04-14 00:00:00,Steel Rebar,646.0,4.056215443252977
2023-04-15 00:00:00,Steel Rebar,318.0,3.8215241817813608
2023-04-16 00:00:00,Steel Rebar,0.0,2.9907572995594878
2023-04-17 00:00:00,Steel Rebar,697.0,0.3555388356164235
2023-04-18 00:00:00,Steel Rebar,704.0,1.2654010884368894
2023-04-19 00:00:00,Steel Rebar,707.0,7.532110774468341
2023-04-20 00:00:00,Steel Rebar,798.0,7.160974950729018
2023-04-21 00:00:00,Steel Rebar,725.0,2.7119355651499486
2023-04-22 00:00:00,Steel Rebar,409.0,2.4112516564492337
2023-04-23 00:00:00,Steel Rebar,363.0,0.0873606168924923
2023-04-24 00:00:00,Steel Rebar,0.0,7.210842164552561
2023-04-25 00:00:00,Steel Rebar,660.0,8.496747003207307
2023-04-26 00:00:00,Steel Rebar,738.0,6.1036833538200765
2023-04-27 00:00:00,Steel Rebar,689.0,8.21943151021837
2023-04-28 00:00:00,Steel Rebar,0.0,2.334707681903386
2023-04-29 00:00:00,Steel Rebar,352.0,2.865149139670776
2023-04-30 00:00:00,Steel Rebar,413.0,4.9975840872851105
2023-05-01 00:00:00,Steel Rebar,649.0,4.419677237299773
2023-05-02 00:00:00,Steel Rebar,668.0,6.018479962685406
2023-05-03 00:00:00,Steel Rebar,699.0,8.368989449977569
2023-05-04 00:00:00,Steel Rebar,732.0,4.6060169069033225
2023-05-05 00:00:00,Steel Rebar,748.0,7.7737887819352895
2023-05-06 00:00:00,Steel Rebar,336.0,8.554496401327821
2023-05-07 00:00:00,Steel Rebar,352.0,9.52434748373709
2023-05-08 00:00:00,Steel Rebar,717.0,4.7643076312055355
2023-05-09 00:00:00,Steel Rebar,646.0,3.408227331370722
2023-05-10 00:00:00,Steel Rebar,0.0,6.68318368672931
2023-05-11 00:00:00,Steel Rebar,703.0,6.6437246590111485
2023-05-12 00:00:00,Steel Rebar,712.0,6.714336965822458
2023-05-13 00:00:00,Steel Rebar,0.0,5.450823628143197
2023-05-14 00:00:00,Steel Rebar,336.0,8.139772968909478
2023-05-15 00:00:00,Steel Rebar,706.0,1.9023378698813442
2023-05-16 00:00:00,Steel Rebar,686.0,9.34182244426285
2023-05-17 00:00:00,Steel Rebar,710.0,5.6305353244921195
2023-05-18 00:00:00,Steel Rebar,703.0,1.6494913752441809
2023-05-19 00:00:00,Steel Rebar,686.0,8.689345099309746
2023-05-20 00:00:00,Steel Rebar,340.0,8.674157559797916
2023-05-21 00:00:00,Steel Rebar,353.0,9.80732702207003
2023-05-22 00:00:00,Steel Rebar,689.0,1.7304020236525552
2023-05-23 00:00:00,Steel Rebar,0.0,0.07232693697639903
2023-05-24 00:00:00,Steel Rebar,633.0,5.613363179875897
2023-05-25 00:00:00,Steel Rebar,729.0,3.9529726254998176
2023-05-26 00:00:00,Steel Rebar,716.0,4.25979797608146
2023-05-27 00:00:00,Steel Rebar,315.0,7.213148584671582
2023-05-28 00:00:00,Steel Rebar,325.0,5.419794314287612
2023-05-29 00:00:00,Steel Rebar,689.0,6.578777725833371
2023-05-30 00:00:00,Steel Rebar,704.0,4.778238863737386
2023-05-31 00:00:00,Steel Rebar,663.0,6.933519590304177
2023-06-01 00:00:00,Steel Rebar,646.0,8.936178301499032
2023-06-02 00:00:00,Steel Rebar,670.0,9.510012702998196
2023-06-03 00:00:00,Steel Rebar,382.0,3.22385747158851
2023-06-04 00:00:00,Steel Rebar,358.0,5.708205508475413
2023-06-05 00:00:00,Steel Rebar,651.0,6.819608736392661
2023-06-06 00:00:00,Steel Rebar,695.0,4.793427169943954
2023-06-07 00:00:00,Steel Rebar,665.0,2.7553344630478307
2023-06-08 00:00:00,Steel Rebar,666.0,6.838108694366374
2023-06-09 00:00:00,Steel Rebar,701.0,7.824887149035855
2023-06-10 00:00:00,Steel Rebar,375.0,5.540683326434328
2023-06-11 00:00:00,Steel Rebar,346.0,6.911836622319409
2023-06-12 00:00:00,Steel Rebar,703.0,2.2233305508875234
2023-06-13 00:00:00,Steel Rebar,0.0,3.0113723222557676
2023-06-14 00:00:00,Steel Rebar,0.0,2.626962852293212
2023-06-15 00:00:00,Steel Rebar,640.0,9.103972438459488
2023-06-16 00:00:00,Steel Rebar,642.0,5.684264666820954
2023-06-17 00:00:00,Steel Rebar,310.0,1.6005043289177456
2023-06-18 00:00:00,Steel Rebar,372.0,0.03823738737610993
2023-06-19 00:00:00,Steel Rebar,664.0,7.1878631110348135
2023-06-20 00:00:00,Steel Rebar,716.0,0.25445363461909065
2023-06-21 00:00:00,Steel Rebar,668.0,4.818052224501669
2023-06-22 00:00:00,Steel Rebar,635.0,2.467010393904454
2023-06-23 00:00:00,Steel Rebar,627.0,8.097159267907095
2023-06-24 00:00:00,Steel Rebar,356.0,3.2144044950870176
2023-06-25 00:00:00,Steel Rebar,350.0,7.314086474197267
2023-06-26 00:00:00,Steel Rebar,622.0,6.81158119419865
2023-06-27 00:00:00,Steel Rebar,0.0,3.8999063429338667
2023-06-28 00:00:00,Steel Rebar,639.0,8.638179424924765
2023-06-29 00:00:00,Steel Rebar,571.0,8.455369718514268
2023-06-30 00:00:00,Steel Rebar,633.0,3.9138852368120625
2023-07-01 00:00:00,Steel Rebar,288.0,9.319330160675463
2023-07-02 00:00:00,Steel Rebar,305.0,2.5350808281800163
2023-07-03 00:00:00,Steel Rebar,620.0,8.740267630626647
2023-07-04 00:00:00,Steel Rebar,652.0,3.4530014699472575
2023-07-05 00:00:00,Steel Rebar,630.0,0.19849125134079548
